월(Monthly),구분1,구분2,LEVEL1,LEVEL2,값,증감,증감율,구성비,누계,누계구성비
2021-09,수도권,소계,순계,조합,1405,1405,1405,0,0,0
2021-09,수도권,소계,누계,합계,109174,109174,109174,0,0,0
2021-09,수도권,소계,누계,분양,79272,79272,79272,0,0,0
2021-09,수도권,소계,누계,임대,16785,16785,16785,0,0,0
2021-09,수도권,소계,누계,조합,13117,13117,13117,0,0,0
2021-09,수도권,서울,순계,합계,2089,2089,2089,0,0,0
2021-09,수도권,서울,순계,분양,1921,1921,1921,0,0,0
2021-09,수도권,서울,순계,임대,168,168,168,0,0,0
2021-09,수도권,서울,순계,조합,0,0,0,0,0,0
2021-09,수도권,서울,누계,합계,8107,8107,8107,0,0,0
2021-09,수도권,서울,누계,분양,4512,4512,4512,0,0,0
2021-09,수도권,서울,누계,임대,663,663,663,0,0,0
2021-09,수도권,서울,누계,조합,2932,2932,2932,0,0,0
2021-09,수도권,인천,순계,합계,4851,4851,4851,0,0,0
2021-09,수도권,인천,순계,분양,3592,3592,3592,0,0,0
2021-09,수도권,인천,순계,임대,238,238,238,0,0,0
2021-09,수도권,인천,순계,조합,1021,1021,1021,0,0,0
2021-09,수도권,인천,누계,합계,22305,22305,22305,0,0,0
2021-09,수도권,인천,누계,분양,16580,16580,16580,0,0,0
2021-09,수도권,인천,누계,임대,1843,1843,1843,0,0,0
2021-09,수도권,인천,누계,조합,3882,3882,3882,0,0,0
2021-09,수도권,경기,순계,합계,9582,9582,9582,0,0,0
2021-09,수도권,경기,순계,분양,7753,7753,7753,0,0,0
2021-09,수도권,경기,순계,임대,1445,1445,1445,0,0,0
2021-09,수도권,경기,순계,조합,384,384,384,0,0,0
2021-09,수도권,경기,누계,합계,78762,78762,78762,0,0,0
2021-09,수도권,경기,누계,분양,58180,58180,58180,0,0,0
2021-09,수도권,경기,누계,임대,14279,14279,14279,0,0,0
2021-09,수도권,경기,누계,조합,6303,6303,6303,0,0,0
2021-09,지방,소계,순계,합계,17744,17744,17744,0,0,0
2021-09,지방,소계,순계,분양,10918,10918,10918,0,0,0
2021-09,지방,소계,순계,임대,3982,3982,3982,0,0,0
2021-09,지방,소계,순계,조합,2844,2844,2844,0,0,0
2021-09,지방,소계,누계,합계,126360,126360,126360,0,0,0
2021-09,지방,소계,누계,분양,94833,94833,94833,0,0,0
2021-09,지방,소계,누계,임대,16665,16665,16665,0,0,0
2021-09,지방,소계,누계,조합,14862,14862,14862,0,0,0
2021-09,지방,부산,순계,합계,1598,1598,1598,0,0,0
2021-09,지방,부산,순계,분양,759,759,759,0,0,0
2021-09,지방,부산,순계,임대,0,0,0,0,0,0
2021-09,지방,부산,순계,조합,839,839,839,0,0,0
2021-09,지방,부산,누계,합계,5836,5836,5836,0,0,0
2021-09,지방,부산,누계,분양,3088,3088,3088,0,0,0
2021-09,지방,부산,누계,임대,0,0,0,0,0,0
2021-09,지방,부산,누계,조합,2748,2748,2748,0,0,0
2021-09,지방,대구,순계,합계,941,941,941,0,0,0
2021-09,지방,대구,순계,분양,941,941,941,0,0,0
2021-09,지방,대구,순계,임대,0,0,0,0,0,0
2021-09,지방,대구,순계,조합,0,0,0,0,0,0
2021-09,지방,대구,누계,합계,19872,19872,19872,0,0,0
2021-09,지방,대구,누계,분양,15311,15311,15311,0,0,0
2021-09,지방,대구,누계,임대,2122,2122,2122,0,0,0
2021-09,지방,대구,누계,조합,2439,2439,2439,0,0,0
2021-09,지방,광주,순계,합계,0,0,0,0,0,0
2021-09,지방,광주,순계,분양,0,0,0,0,0,0
2021-09,지방,광주,순계,임대,0,0,0,0,0,0
2021-09,지방,광주,순계,조합,0,0,0,0,0,0
2021-09,지방,광주,누계,합계,2101,2101,2101,0,0,0
2021-09,지방,광주,누계,분양,1841,1841,1841,0,0,0
2021-09,지방,광주,누계,임대,110,110,110,0,0,0
2021-09,지방,광주,누계,조합,150,150,150,0,0,0
2021-09,지방,대전,순계,합계,1014,1014,1014,0,0,0
2021-09,지방,대전,순계,분양,934,934,934,0,0,0
2021-09,지방,대전,순계,임대,80,80,80,0,0,0
2021-09,지방,대전,순계,조합,0,0,0,0,0,0
2021-09,지방,대전,누계,합계,3905,3905,3905,0,0,0
2021-09,지방,대전,누계,분양,2899,2899,2899,0,0,0
2021-09,지방,대전,누계,임대,106,106,106,0,0,0
2021-09,지방,대전,누계,조합,900,900,900,0,0,0
2021-09,지방,울산,순계,합계,0,0,0,0,0,0
2021-09,지방,울산,순계,분양,0,0,0,0,0,0
2021-09,지방,울산,순계,임대,0,0,0,0,0,0
2021-09,지방,울산,순계,조합,0,0,0,0,0,0
2021-09,지방,울산,누계,합계,3764,3764,3764,0,0,0
2021-09,지방,울산,누계,분양,2445,2445,2445,0,0,0
2021-09,지방,울산,누계,임대,0,0,0,0,0,0
2021-09,지방,울산,누계,조합,1319,1319,1319,0,0,0
2021-09,지방,세종,순계,합계,0,0,0,0,0,0
2021-09,지방,세종,순계,분양,0,0,0,0,0,0
2021-09,지방,세종,순계,임대,0,0,0,0,0,0
2021-09,지방,세종,순계,조합,0,0,0,0,0,0
2021-09,지방,세종,누계,합계,3228,3228,3228,0,0,0
2021-09,지방,세종,누계,분양,3029,3029,3029,0,0,0
2021-09,지방,세종,누계,임대,199,199,199,0,0,0
2021-09,지방,세종,누계,조합,0,0,0,0,0,0
2021-09,지방,강원,순계,합계,3077,3077,3077,0,0,0
2021-09,지방,강원,순계,분양,2204,2204,2204,0,0,0
2021-09,지방,강원,순계,임대,873,873,873,0,0,0
2021-09,지방,강원,순계,조합,0,0,0,0,0,0
2021-09,지방,강원,누계,합계,8098,8098,8098,0,0,0
2021-09,지방,강원,누계,분양,6798,6798,6798,0,0,0
2021-09,지방,강원,누계,임대,1300,1300,1300,0,0,0
2021-09,지방,강원,누계,조합,0,0,0,0,0,0
2021-09,지방,충북,순계,합계,986,986,986,0,0,0
2021-09,지방,충북,순계,분양,746,746,746,0,0,0
2021-09,지방,충북,순계,임대,0,0,0,0,0,0
2021-09,지방,충북,순계,조합,240,240,240,0,0,0
2021-09,지방,충북,누계,합계,7786,7786,7786,0,0,0
2021-09,지방,충북,누계,분양,6931,6931,6931,0,0,0
2021-09,지방,충북,누계,임대,284,284,284,0,0,0
2021-09,지방,충북,누계,조합,571,571,571,0,0,0
2021-09,지방,충남,순계,합계,1084,1084,1084,0,0,0
2021-09,지방,충남,순계,분양,0,0,0,0,0,0
2021-09,지방,충남,순계,임대,1084,1084,1084,0,0,0
2021-09,지방,충남,순계,조합,0,0,0,0,0,0
2021-09,지방,충남,누계,합계,21811,21811,21811,0,0,0
2021-09,지방,충남,누계,분양,16250,16250,16250,0,0,0
2021-09,지방,충남,누계,임대,5044,5044,5044,0,0,0
2021-09,지방,충남,누계,조합,517,517,517,0,0,0
2021-09,지방,전북,순계,합계,120,120,120,0,0,0
2021-09,지방,전북,순계,분양,0,0,0,0,0,0
2021-09,지방,전북,순계,임대,120,120,120,0,0,0
2021-09,지방,전북,순계,조합,0,0,0,0,0,0
2021-09,지방,전북,누계,합계,6100,6100,6100,0,0,0
2021-09,지방,전북,누계,분양,4378,4378,4378,0,0,0
2021-09,지방,전북,누계,임대,1722,1722,1722,0,0,0
2021-09,지방,전북,누계,조합,0,0,0,0,0,0
2021-09,지방,전남,순계,합계,2966,2966,2966,0,0,0
2021-09,지방,전남,순계,분양,1101,1101,1101,0,0,0
2021-09,지방,전남,순계,임대,100,100,100,0,0,0
2021-09,지방,전남,순계,조합,1765,1765,1765,0,0,0
2021-09,지방,전남,누계,합계,7755,7755,7755,0,0,0
2021-09,지방,전남,누계,분양,4624,4624,4624,0,0,0
2021-09,지방,전남,누계,임대,718,718,718,0,0,0
2021-09,지방,전남,누계,조합,2413,2413,2413,0,0,0
2021-09,지방,경북,순계,합계,2780,2780,2780,0,0,0
2021-09,지방,경북,순계,분양,2280,2280,2280,0,0,0
2021-09,지방,경북,순계,임대,500,500,500,0,0,0
2021-09,지방,경북,순계,조합,0,0,0,0,0,0
2021-09,지방,경북,누계,합계,13867,13867,13867,0,0,0
2021-09,지방,경북,누계,분양,10848,10848,10848,0,0,0
2021-09,지방,경북,누계,임대,3019,3019,3019,0,0,0
2021-09,지방,경북,누계,조합,0,0,0,0,0,0
2021-09,지방,경남,순계,합계,3067,3067,3067,0,0,0
2021-09,지방,경남,순계,분양,1842,1842,1842,0,0,0
2021-09,지방,경남,순계,임대,1225,1225,1225,0,0,0
2021-09,지방,경남,순계,조합,0,0,0,0,0,0
2021-09,지방,경남,누계,합계,21498,21498,21498,0,0,0
2021-09,지방,경남,누계,분양,15732,15732,15732,0,0,0
2021-09,지방,경남,누계,임대,1961,1961,1961,0,0,0
2021-09,지방,경남,누계,조합,3805,3805,3805,0,0,0
2021-09,지방,제주,순계,합계,111,111,111,0,0,0
2021-09,지방,제주,순계,분양,111,111,111,0,0,0
2021-09,지방,제주,순계,임대,0,0,0,0,0,0
2021-09,지방,제주,순계,조합,0,0,0,0,0,0
2021-09,지방,제주,누계,합계,739,739,739,0,0,0
2021-09,지방,제주,누계,분양,659,659,659,0,0,0
2021-09,지방,제주,누계,임대,80,80,80,0,0,0
2021-09,지방,제주,누계,조합,0,0,0,0,0,0
2021-10,합계,합계,순계,합계,19245,19245,19245,0,0,0
2021-10,합계,합계,순계,분양,17591,17591,17591,0,0,0
2021-10,합계,합계,순계,임대,246,246,246,0,0,0
2021-10,합계,합계,순계,조합,1408,1408,1408,0,0,0
2021-10,합계,합계,누계,합계,254779,254779,254779,0,0,0
2021-10,합계,합계,누계,분양,191696,191696,191696,0,0,0
2021-10,합계,합계,누계,임대,33696,33696,33696,0,0,0
2021-10,합계,합계,누계,조합,29387,29387,29387,0,0,0
2021-10,수도권,소계,순계,합계,7127,7127,7127,0,0,0
2021-10,수도권,소계,순계,분양,6746,6746,6746,0,0,0
2021-10,수도권,소계,순계,임대,50,50,50,0,0,0
2021-10,수도권,소계,순계,조합,331,331,331,0,0,0
2021-10,수도권,소계,누계,합계,116301,116301,116301,0,0,0
2021-10,수도권,소계,누계,분양,86018,86018,86018,0,0,0
2021-10,수도권,소계,누계,임대,16835,16835,16835,0,0,0
2021-10,수도권,소계,누계,조합,13448,13448,13448,0,0,0
2021-10,수도권,서울,순계,합계,77,77,77,0,0,0
2021-10,수도권,서울,순계,분양,77,77,77,0,0,0
2021-10,수도권,서울,순계,임대,0,0,0,0,0,0
2021-10,수도권,서울,순계,조합,0,0,0,0,0,0
2021-10,수도권,서울,누계,합계,8184,8184,8184,0,0,0
2021-10,수도권,서울,누계,분양,4589,4589,4589,0,0,0
2021-10,수도권,서울,누계,임대,663,663,663,0,0,0
2021-10,수도권,서울,누계,조합,2932,2932,2932,0,0,0
2021-10,수도권,인천,순계,합계,746,746,746,0,0,0
2021-10,수도권,인천,순계,분양,696,696,696,0,0,0
2021-10,수도권,인천,순계,임대,50,50,50,0,0,0
2021-10,수도권,인천,순계,조합,0,0,0,0,0,0
2021-10,수도권,인천,누계,합계,23051,23051,23051,0,0,0
2021-10,수도권,인천,누계,분양,17276,17276,17276,0,0,0
2021-10,수도권,인천,누계,임대,1893,1893,1893,0,0,0
2021-10,수도권,인천,누계,조합,3882,3882,3882,0,0,0
2021-10,수도권,경기,순계,합계,6304,6304,6304,0,0,0
2021-10,수도권,경기,순계,분양,5973,5973,5973,0,0,0
2021-10,수도권,경기,순계,임대,0,0,0,0,0,0
2021-10,수도권,경기,순계,조합,331,331,331,0,0,0
2021-10,수도권,경기,누계,합계,85066,85066,85066,0,0,0
2021-10,수도권,경기,누계,분양,64153,64153,64153,0,0,0
2021-10,수도권,경기,누계,임대,14279,14279,14279,0,0,0
2021-10,수도권,경기,누계,조합,6634,6634,6634,0,0,0
2021-10,지방,소계,순계,합계,12118,12118,12118,0,0,0
2021-10,지방,소계,순계,분양,10845,10845,10845,0,0,0
2021-10,지방,소계,순계,임대,196,196,196,0,0,0
2021-10,지방,소계,순계,조합,1077,1077,1077,0,0,0
2021-10,지방,소계,누계,합계,138478,138478,138478,0,0,0
2021-10,지방,소계,누계,분양,105678,105678,105678,0,0,0
2021-10,지방,소계,누계,임대,16861,16861,16861,0,0,0
2021-10,지방,소계,누계,조합,15939,15939,15939,0,0,0
2021-10,지방,부산,순계,합계,746,746,746,0,0,0
2021-10,지방,부산,순계,분양,664,664,664,0,0,0
2021-10,지방,부산,순계,임대,0,0,0,0,0,0
2021-10,지방,부산,순계,조합,82,82,82,0,0,0
2021-10,지방,부산,누계,합계,6582,6582,6582,0,0,0
2021-10,지방,부산,누계,분양,3752,3752,3752,0,0,0
2021-10,지방,부산,누계,임대,0,0,0,0,0,0
2021-10,지방,부산,누계,조합,2830,2830,2830,0,0,0
2021-10,지방,대구,순계,합계,859,859,859,0,0,0
2021-10,지방,대구,순계,분양,713,713,713,0,0,0
2021-10,지방,대구,순계,임대,0,0,0,0,0,0
2021-10,지방,대구,순계,조합,146,146,146,0,0,0
2021-10,지방,대구,누계,합계,20731,20731,20731,0,0,0
2021-10,지방,대구,누계,분양,16024,16024,16024,0,0,0
2021-10,지방,대구,누계,임대,2122,2122,2122,0,0,0
2021-10,지방,대구,누계,조합,2585,2585,2585,0,0,0
2021-10,지방,광주,순계,합계,727,727,727,0,0,0
2021-10,지방,광주,순계,분양,320,320,320,0,0,0
2021-10,지방,광주,순계,임대,0,0,0,0,0,0
2021-10,지방,광주,순계,조합,407,407,407,0,0,0
2021-10,지방,광주,누계,합계,2828,2828,2828,0,0,0
2021-10,지방,광주,누계,분양,2161,2161,2161,0,0,0
2021-10,지방,광주,누계,임대,110,110,110,0,0,0
2021-10,지방,광주,누계,조합,557,557,557,0,0,0
2021-10,지방,대전,순계,합계,474,474,474,0,0,0
2021-10,지방,대전,순계,분양,304,304,304,0,0,0
2021-10,지방,대전,순계,임대,0,0,0,0,0,0
2021-10,지방,대전,순계,조합,170,170,170,0,0,0
2021-10,지방,대전,누계,합계,4379,4379,4379,0,0,0
2021-10,지방,대전,누계,분양,3203,3203,3203,0,0,0
2021-10,지방,대전,누계,임대,106,106,106,0,0,0
2021-10,지방,대전,누계,조합,1070,1070,1070,0,0,0
2021-10,지방,울산,순계,합계,0,0,0,0,0,0
2021-10,지방,울산,순계,분양,0,0,0,0,0,0
2021-10,지방,울산,순계,임대,0,0,0,0,0,0
2021-10,지방,울산,순계,조합,0,0,0,0,0,0
2021-10,지방,울산,누계,합계,3764,3764,3764,0,0,0
2021-10,지방,울산,누계,분양,2445,2445,2445,0,0,0
2021-10,지방,울산,누계,임대,0,0,0,0,0,0
2021-10,지방,울산,누계,조합,1319,1319,1319,0,0,0
2021-10,지방,세종,순계,합계,0,0,0,0,0,0
2021-10,지방,세종,순계,분양,0,0,0,0,0,0
2021-10,지방,세종,순계,임대,0,0,0,0,0,0
2021-10,지방,세종,순계,조합,0,0,0,0,0,0
2021-10,지방,세종,누계,합계,3228,3228,3228,0,0,0
2021-10,지방,세종,누계,분양,3029,3029,3029,0,0,0
2021-10,지방,세종,누계,임대,199,199,199,0,0,0
2021-10,지방,세종,누계,조합,0,0,0,0,0,0
2021-10,지방,강원,순계,합계,1829,1829,1829,0,0,0
2021-10,지방,강원,순계,분양,1713,1713,1713,0,0,0
2021-10,지방,강원,순계,임대,116,116,116,0,0,0
2021-10,지방,강원,순계,조합,0,0,0,0,0,0
2021-10,지방,강원,누계,합계,9927,9927,9927,0,0,0
2021-10,지방,강원,누계,분양,8511,8511,8511,0,0,0
2021-10,지방,강원,누계,임대,1416,1416,1416,0,0,0
2021-10,지방,강원,누계,조합,0,0,0,0,0,0
2021-10,지방,충북,순계,합계,0,0,0,0,0,0
2021-10,지방,충북,순계,분양,0,0,0,0,0,0
2021-10,지방,충북,순계,임대,0,0,0,0,0,0
2021-10,지방,충북,순계,조합,0,0,0,0,0,0
2021-10,지방,충북,누계,합계,7786,7786,7786,0,0,0
2021-10,지방,충북,누계,분양,6931,6931,6931,0,0,0
2021-10,지방,충북,누계,임대,284,284,284,0,0,0
2021-10,지방,충북,누계,조합,571,571,571,0,0,0
2021-10,지방,충남,순계,합계,1368,1368,1368,0,0,0
2021-10,지방,충남,순계,분양,1368,1368,1368,0,0,0
2021-10,지방,충남,순계,임대,0,0,0,0,0,0
2021-10,지방,충남,순계,조합,0,0,0,0,0,0
2021-10,지방,충남,누계,합계,23179,23179,23179,0,0,0
2021-10,지방,충남,누계,분양,17618,17618,17618,0,0,0
2021-10,지방,충남,누계,임대,5044,5044,5044,0,0,0
2021-10,지방,충남,누계,조합,517,517,517,0,0,0
2021-10,지방,전북,순계,합계,582,582,582,0,0,0
2021-10,지방,전북,순계,분양,310,310,310,0,0,0
2021-10,지방,전북,순계,임대,0,0,0,0,0,0
2021-10,지방,전북,순계,조합,272,272,272,0,0,0
2021-10,지방,전북,누계,합계,6682,6682,6682,0,0,0
2021-10,지방,전북,누계,분양,4688,4688,4688,0,0,0
2021-10,지방,전북,누계,임대,1722,1722,1722,0,0,0
2021-10,지방,전북,누계,조합,272,272,272,0,0,0
2021-10,지방,전남,순계,합계,192,192,192,0,0,0
2021-10,지방,전남,순계,분양,192,192,192,0,0,0
2021-10,지방,전남,순계,임대,0,0,0,0,0,0
2021-10,지방,전남,순계,조합,0,0,0,0,0,0
2021-10,지방,전남,누계,합계,7947,7947,7947,0,0,0
2021-10,지방,전남,누계,분양,4816,4816,4816,0,0,0
2021-10,지방,전남,누계,임대,718,718,718,0,0,0
2021-10,지방,전남,누계,조합,2413,2413,2413,0,0,0
2021-10,지방,경북,순계,합계,1908,1908,1908,0,0,0
2021-10,지방,경북,순계,분양,1908,1908,1908,0,0,0
2021-10,지방,경북,순계,임대,0,0,0,0,0,0
2021-10,지방,경북,순계,조합,0,0,0,0,0,0
2021-10,지방,경북,누계,합계,15775,15775,15775,0,0,0
2021-10,지방,경북,누계,분양,12756,12756,12756,0,0,0
2021-10,지방,경북,누계,임대,3019,3019,3019,0,0,0
2021-10,지방,경북,누계,조합,0,0,0,0,0,0
2021-10,지방,경남,순계,합계,3264,3264,3264,0,0,0
2021-10,지방,경남,순계,분양,3184,3184,3184,0,0,0
2021-10,지방,경남,순계,임대,80,80,80,0,0,0
2021-10,지방,경남,순계,조합,0,0,0,0,0,0
2021-10,지방,경남,누계,합계,24762,24762,24762,0,0,0
2021-10,지방,경남,누계,분양,18916,18916,18916,0,0,0
2021-10,지방,경남,누계,임대,2041,2041,2041,0,0,0
2021-10,지방,경남,누계,조합,3805,3805,3805,0,0,0
2021-10,지방,제주,순계,합계,169,169,169,0,0,0
2021-10,지방,제주,순계,분양,169,169,169,0,0,0
2021-10,지방,제주,순계,임대,0,0,0,0,0,0
2021-10,지방,제주,순계,조합,0,0,0,0,0,0
2021-10,지방,제주,누계,합계,908,908,908,0,0,0
2021-10,지방,제주,누계,분양,828,828,828,0,0,0
2021-10,지방,제주,누계,임대,80,80,80,0,0,0
2021-10,지방,제주,누계,조합,0,0,0,0,0,0
2021-11,합계,합계,순계,합계,34243,34243,34243,0,0,0
2021-11,합계,합계,순계,분양,27451,27451,27451,0,0,0
2021-11,합계,합계,순계,임대,1702,1702,1702,0,0,0
2021-11,합계,합계,순계,조합,5090,5090,5090,0,0,0
2021-11,합계,합계,누계,합계,289022,289022,289022,0,0,0
2021-11,합계,합계,누계,분양,219147,219147,219147,0,0,0
2021-11,합계,합계,누계,임대,35398,35398,35398,0,0,0
2021-11,합계,합계,누계,조합,34477,34477,34477,0,0,0
2021-11,수도권,소계,순계,합계,12692,12692,12692,0,0,0
2021-11,수도권,소계,순계,분양,9495,9495,9495,0,0,0
2021-11,수도권,소계,순계,임대,56,56,56,0,0,0
2021-11,수도권,소계,순계,조합,3141,3141,3141,0,0,0
2021-11,수도권,소계,누계,합계,128993,128993,128993,0,0,0
2021-11,수도권,소계,누계,분양,95513,95513,95513,0,0,0
2021-11,수도권,소계,누계,임대,16891,16891,16891,0,0,0
2021-11,수도권,소계,누계,조합,16589,16589,16589,0,0,0
2021-11,수도권,서울,순계,합계,199,199,199,0,0,0
2021-11,수도권,서울,순계,분양,114,114,114,0,0,0
2021-11,수도권,서울,순계,임대,0,0,0,0,0,0
2021-11,수도권,서울,순계,조합,85,85,85,0,0,0
2021-11,수도권,서울,누계,합계,8383,8383,8383,0,0,0
2021-11,수도권,서울,누계,분양,4703,4703,4703,0,0,0
2021-11,수도권,서울,누계,임대,663,663,663,0,0,0
2021-11,수도권,서울,누계,조합,3017,3017,3017,0,0,0
2021-11,수도권,인천,순계,합계,7362,7362,7362,0,0,0
2021-11,수도권,인천,순계,분양,5616,5616,5616,0,0,0
2021-11,수도권,인천,순계,임대,56,56,56,0,0,0
2021-11,수도권,인천,순계,조합,1690,1690,1690,0,0,0
2021-11,수도권,인천,누계,합계,30413,30413,30413,0,0,0
2021-11,수도권,인천,누계,분양,22892,22892,22892,0,0,0
2021-11,수도권,인천,누계,임대,1949,1949,1949,0,0,0
2021-11,수도권,인천,누계,조합,5572,5572,5572,0,0,0
2021-11,수도권,경기,순계,합계,5131,5131,5131,0,0,0
2021-11,수도권,경기,순계,분양,3765,3765,3765,0,0,0
2021-11,수도권,경기,순계,임대,0,0,0,0,0,0
2021-11,수도권,경기,순계,조합,1366,1366,1366,0,0,0
2021-11,수도권,경기,누계,합계,90197,90197,90197,0,0,0
2021-11,수도권,경기,누계,분양,67918,67918,67918,0,0,0
